	jamAng-chr01L-d	jamAng-chr01R-d	jamAng-chr02L-d	jamAng-chr02R-d	jamAng-chr03L-d	jamAng-chr03R-d	jamAng-chr04L-d	jamAng-chr04R-d	jamAng-chr05L-d	jamAng-chr05R-d	jamAng-chr06L-d	jamAng-chr06R-d	jamAng-chr07L-d	jamAng-chr07R-d	jamAng-chr08L-d	jamAng-chr08R-d	jamAng-chr09L-d	jamAng-chr09R-d	jamAng-chr10L-d	jamAng-chr10R-d	jamAng-chr11L-d	jamAng-chr11R-d	jamAng-chr12L-d	jamAng-chr12R-d	jamAng-chr13L-d	jamAng-chr13R-d	jamAng-chr14L-d	jamAng-chr14R-d	jamAng-chr15L-d	jamAng-chr15R-d	jamAng-chr16L-d	jamAng-chr16R-d	jamAng-chr17L-d	jamAng-chr17R-d	jamAng-chr18L-d	jamAng-chr18R-d	jamAng-chr19L-d	jamAng-chr19R-d	jamAng-chr20L-d	jamAng-chr20R-d	jamAng-chr02R-p	jamAng-chr04R-p	jamAng-chr08R-p	jamAng-chr10R-p	jamAng-chr13R-p	jamAng-chr18R-p	jamPal-chr01R-d	jamPal-chr01L-d	jamPal-chr02R-d	jamPal-chr02L-d	jamPal-chr03R-d	jamPal-chr03L-d	jamPal-chr04R-d	jamPal-chr04L-d	jamPal-chr05R-d	jamPal-chr05L-d	jamPal-chr06R-d	jamPal-chr06L-d	jamPal-chr07R-d	jamPal-chr07L-d	jamPal-chr08R-d	jamPal-chr08L-d	jamPal-chr09R-d	jamPal-chr09L-d	jamPal-chr10R-d	jamPal-chr10L-d	jamPal-chr11R-d	jamPal-chr11L-d	jamPal-chr12R-d	jamPal-chr12L-d	jamPal-chr13R-d	jamPal-chr13L-d	jamPal-chr14R-d	jamPal-chr14L-d	jamPal-chr15R-d	jamPal-chr15L-d	jamPal-chr16R-d	jamPal-chr16L-d	jamPal-chr02L-p1	jamPal-chr02L-p2	jamPal-chr03R-p	jamPal-chr04R-p	jamPal-chr05R-p	jamPal-chr06R-p	jamPal-chr07R-p	jamPal-chr09L-p	jamPal-chr10L-p	jamPal-chr10R-p	jamPal-chr12R-p	jamPal-chr13R-p	jamPal-chr14R-p1	jamPal-chr14R-p2	jamPal-chr14R-p3	jamPal-chr14R-p4	jamPal-chr15L-p	jamPhy-chr1L-d	jamPhy-chr1R-d	jamPhy-chr2L-d	jamPhy-chr2R-d	jamPhy-chr3L-d	jamPhy-chr3R-d	jamPhy-chr2R-p	jamPhy-chr3L-p	symKan-chr1R-d	symKan-chr1L-d	symKan-chr2R-d	symKan-chr2L-d	symKan-chr3R-d	symKan-chr3L-d	symKan-chr4R-d	symKan-chr4L-d	symKan-chr5R-d	symKan-chr5L-d	symKan-chr6L-d	symKan-chr6R-d	symKan-chr1L-p	symKan-chr2L-p	symKan-chr2R-p1	symKan-chr2R-p2
symKan-chr2L-d	0.9861111111111112	0.9589041095890412	1.0	1.0	1.0	0.9583333333333334	0.9305555555555556	0.990990990990991	0.9726027397260274	0.9661016949152542	1.0	0.9863013698630136	1.0	1.0	1.0	1.0	1.0	0.990990990990991	1.0	0.990990990990991	0.9819819819819819	1.0	1.0	1.0	0.9863013698630136	1.0	1.0	0.9861111111111112	1.0	1.0	0.9722222222222222	1.0	0.990990990990991	1.0	1.0	0.990990990990991	0.9594594594594594	0.9819819819819819	1.0	1.0	0.9875	1.0	1.0	0.972972972972973	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.975609756097561	1.0	1.0	1.0	0.9636363636363636	1.0	1.0	1.0	1.0	1.0	0.9516129032258065	0.9761904761904762	1.0	1.0	1.0	0.963855421686747	1.0	1.0	0.9733333333333334	1.0	0.9876543209876543	1.0	0.975609756097561	0.9753086419753086	1.0	0.975609756097561	1.0	0.9821428571428571	0.9824561403508771	0.9827586206896551	1.0	1.0	0.9824561403508771	0.9302325581395349	0.9827586206896551	0.9824561403508771	1.0	0.9827586206896551	0.9821428571428571	1.0	1.0	0.9827586206896551	0.9696969696969697	0.9900990099009901	0.972972972972973	0.990990990990991	0.9900990099009901	0.972972972972973	0.972972972972973	1.0	0.9801980198019802	0.9876543209876543	1.0	0.8709677419354839	0.8709677419354839	0.0	0.8709677419354839	1.0	0.9672131147540983	0.8870967741935484	1.0	0.954954954954955	0.8727272727272728	0.8727272727272728	0.8840579710144928	0.14414414414414412	0.8985507246376812	0.935483870967742
symKan-chr3R-d	0.9838709677419355	1.0	0.9838709677419355	1.0	1.0	0.9838709677419355	1.0	1.0	0.9193548387096774	1.0	1.0	1.0	1.0	0.9516129032258065	1.0	1.0	1.0	0.9516129032258065	1.0	1.0	1.0	1.0	1.0	1.0	0.9838709677419355	1.0	1.0	1.0	1.0	0.967741935483871	1.0	0.9830508474576272	0.9516129032258065	0.967741935483871	0.967741935483871	1.0	1.0	0.8709677419354839	0.9838709677419355	0.9838709677419355	0.9838709677419355	1.0	0.967741935483871	0.9838709677419355	1.0	1.0	1.0	0.9516129032258065	1.0	0.935483870967742	0.935483870967742	1.0	1.0	0.935483870967742	0.935483870967742	1.0	0.935483870967742	1.0	0.935483870967742	0.967741935483871	0.935483870967742	0.9838709677419355	0.9838709677419355	0.935483870967742	0.935483870967742	0.935483870967742	1.0	1.0	0.935483870967742	0.9838709677419355	0.935483870967742	1.0	0.935483870967742	1.0	0.9838709677419355	0.935483870967742	1.0	0.9565217391304348	0.9285714285714286	0.9649122807017544	1.0	0.9833333333333333	0.9642857142857143	1.0	0.8837209302325582	1.0	1.0	1.0	1.0	0.9285714285714286	1.0	0.967741935483871	1.0	0.9193548387096774	0.967741935483871	1.0	1.0	0.9838709677419355	1.0	1.0	0.9838709677419355	1.0	0.967741935483871	1.0	0.0	0.0	0.8709677419354839	0.0	1.0	0.9016393442622951	0.11290322580645162	1.0	0.9838709677419355	0.8545454545454545	0.8545454545454545	0.19354838709677424	0.8870967741935484	0.6129032258064516	0.5483870967741935
symKan-chr3L-d	0.9857142857142858	1.0	0.9571428571428572	1.0	0.9857142857142858	0.9857142857142858	1.0	0.9857142857142858	1.0	0.9830508474576272	0.9857142857142858	0.9571428571428572	0.9523809523809523	1.0	0.9516129032258065	1.0	0.9714285714285714	0.9571428571428572	0.9571428571428572	0.9428571428571428	0.9571428571428572	1.0	0.9857142857142858	1.0	0.9857142857142858	1.0	0.9365079365079365	1.0	0.9714285714285714	0.8714285714285714	0.9857142857142858	0.9830508474576272	0.9142857142857143	0.9714285714285714	0.9857142857142858	0.9857142857142858	1.0	0.9285714285714286	0.9857142857142858	0.9857142857142858	0.9857142857142858	0.9142857142857143	0.9857142857142858	0.9428571428571428	1.0	0.9682539682539683	0.9428571428571428	0.9142857142857143	0.9047619047619048	0.9	0.9	0.7073170731707317	0.9428571428571428	0.9	0.9	1.0	0.9	0.8333333333333334	0.9	0.9142857142857143	0.9	1.0	0.9714285714285714	0.9	0.9	0.9	0.9285714285714286	0.8333333333333334	0.9	1.0	0.9	0.9857142857142858	0.9	0.7073170731707317	1.0	0.9	0.7073170731707317	0.8260869565217391	0.9821428571428571	0.9649122807017544	0.9655172413793104	0.9666666666666667	0.9642857142857143	0.9824561403508771	0.9534883720930233	0.9655172413793104	0.9824561403508771	0.9821428571428571	0.9655172413793104	0.9821428571428571	0.9821428571428571	0.9142857142857143	0.9655172413793104	0.9857142857142858	0.9428571428571428	0.9714285714285714	1.0	0.9714285714285714	0.9857142857142858	0.9857142857142858	0.9571428571428572	0.9714285714285714	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.8360655737704918	1.0	0.0	0.9428571428571428	1.0	1.0	1.0	1.0	0.9710144927536232	0.967741935483871
symKan-chr4R-d	0.9672131147540983	1.0	0.9344262295081968	1.0	1.0	0.9344262295081968	0.9836065573770492	0.9672131147540983	0.9672131147540983	1.0	1.0	0.9836065573770492	0.9508196721311475	1.0	0.9672131147540983	1.0	1.0	0.8852459016393442	0.9672131147540983	0.9016393442622951	1.0	1.0	0.9836065573770492	1.0	1.0	1.0	1.0	0.9508196721311475	0.9836065573770492	0.9672131147540983	0.9672131147540983	0.847457627118644	0.9180327868852459	0.9508196721311475	0.9836065573770492	0.9672131147540983	1.0	0.7868852459016393	0.9836065573770492	0.9836065573770492	0.9672131147540983	1.0	0.9344262295081968	0.8852459016393442	1.0	0.9344262295081968	0.9672131147540983	0.9508196721311475	0.9180327868852459	0.9508196721311475	0.9508196721311475	0.975609756097561	0.9672131147540983	0.9508196721311475	0.9508196721311475	0.9818181818181818	0.9508196721311475	0.9047619047619048	0.9508196721311475	0.9344262295081968	0.9508196721311475	1.0	1.0	0.9508196721311475	0.9508196721311475	0.9508196721311475	0.9344262295081968	0.9047619047619048	0.9508196721311475	1.0	0.9508196721311475	0.9836065573770492	0.9508196721311475	0.975609756097561	0.9672131147540983	0.9508196721311475	0.975609756097561	0.9130434782608696	0.9642857142857143	0.9824561403508771	0.9827586206896551	0.9833333333333333	0.9821428571428571	1.0	0.9534883720930233	0.9827586206896551	1.0	1.0	0.9827586206896551	0.9642857142857143	1.0	0.9344262295081968	0.9827586206896551	0.9672131147540983	0.9672131147540983	0.9672131147540983	0.9344262295081968	0.9508196721311475	1.0	1.0	0.9344262295081968	1.0	0.9836065573770492	0.8360655737704918	0.9016393442622951	0.9016393442622951	0.9672131147540983	0.9016393442622951	0.8360655737704918	0.0	0.9016393442622951	0.8360655737704918	0.8688524590163934	0.9090909090909091	0.9090909090909091	0.9016393442622951	0.9672131147540983	0.9016393442622951	0.9016393442622951
symKan-chr4L-d	0.9838709677419355	0.9516129032258065	1.0	1.0	1.0	0.9838709677419355	0.9838709677419355	0.9838709677419355	0.9193548387096774	1.0	0.9516129032258065	0.9838709677419355	1.0	0.9516129032258065	1.0	1.0	1.0	0.967741935483871	0.967741935483871	0.9838709677419355	1.0	1.0	1.0	1.0	0.9516129032258065	1.0	1.0	1.0	1.0	0.967741935483871	1.0	0.9491525423728814	0.9516129032258065	0.9516129032258065	0.967741935483871	0.9838709677419355	1.0	0.8709677419354839	0.9838709677419355	0.9838709677419355	1.0	1.0	0.967741935483871	0.9838709677419355	0.967741935483871	0.9838709677419355	1.0	0.9516129032258065	1.0	0.935483870967742	0.935483870967742	1.0	1.0	0.935483870967742	0.935483870967742	1.0	0.935483870967742	1.0	0.935483870967742	0.967741935483871	0.935483870967742	0.9838709677419355	0.967741935483871	0.935483870967742	0.935483870967742	0.935483870967742	1.0	1.0	0.935483870967742	0.9838709677419355	0.935483870967742	1.0	0.935483870967742	1.0	0.9838709677419355	0.935483870967742	1.0	0.9565217391304348	0.9285714285714286	0.9649122807017544	1.0	0.9833333333333333	0.9642857142857143	1.0	0.8837209302325582	1.0	1.0	1.0	1.0	0.9285714285714286	1.0	0.967741935483871	1.0	0.9193548387096774	0.967741935483871	1.0	1.0	0.9838709677419355	1.0	1.0	0.9838709677419355	1.0	0.967741935483871	1.0	0.11290322580645162	0.11290322580645162	0.8870967741935484	0.11290322580645162	1.0	0.9016393442622951	0.0	1.0	0.9193548387096774	0.8545454545454545	0.8545454545454545	0.08064516129032262	0.8870967741935484	0.5	0.4354838709677419
symKan-chr5R-d	0.9857142857142858	1.0	0.9571428571428572	1.0	0.9857142857142858	0.9857142857142858	1.0	0.9857142857142858	1.0	0.9830508474576272	0.9857142857142858	0.9571428571428572	0.9523809523809523	1.0	0.9516129032258065	1.0	0.9714285714285714	0.9571428571428572	0.9571428571428572	0.9428571428571428	0.9571428571428572	1.0	0.9857142857142858	1.0	0.9857142857142858	1.0	0.9365079365079365	1.0	0.9714285714285714	0.8714285714285714	0.9857142857142858	0.9830508474576272	0.9142857142857143	0.9714285714285714	0.9857142857142858	0.9857142857142858	1.0	0.9285714285714286	0.9857142857142858	0.9857142857142858	0.9857142857142858	0.9142857142857143	0.9857142857142858	0.9428571428571428	1.0	0.9682539682539683	0.9428571428571428	0.9142857142857143	0.9047619047619048	0.9	0.9	0.7073170731707317	0.9428571428571428	0.9	0.9	1.0	0.9	0.8333333333333334	0.9	0.9142857142857143	0.9	1.0	0.9714285714285714	0.9	0.9	0.9	0.9285714285714286	0.8333333333333334	0.9	1.0	0.9	0.9857142857142858	0.9	0.7073170731707317	1.0	0.9	0.7073170731707317	0.8260869565217391	0.9821428571428571	0.9649122807017544	0.9655172413793104	0.9666666666666667	0.9642857142857143	0.9824561403508771	0.9534883720930233	0.9655172413793104	0.9824561403508771	0.9821428571428571	0.9655172413793104	0.9821428571428571	0.9821428571428571	0.9142857142857143	0.9655172413793104	0.9857142857142858	0.9428571428571428	0.9714285714285714	1.0	0.9714285714285714	0.9857142857142858	0.9857142857142858	0.9571428571428572	0.9714285714285714	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.8360655737704918	1.0	0.0	0.9428571428571428	1.0	1.0	1.0	1.0	0.9710144927536232	0.967741935483871
symKan-chr5L-d	0.9583333333333334	0.9452054794520548	0.9836065573770492	0.9615384615384616	0.9863013698630136	0.9722222222222222	0.9583333333333334	0.9508196721311475	0.9726027397260274	0.9661016949152542	0.9726027397260274	0.9726027397260274	0.9365079365079365	0.9726027397260274	1.0	0.9615384615384616	0.97	0.9672131147540983	0.9444444444444444	0.9590163934426229	0.9836065573770492	0.9726027397260274	1.0	1.0	0.9726027397260274	0.9615384615384616	0.9841269841269842	1.0	0.9726027397260274	0.9444444444444444	0.9305555555555556	0.9491525423728814	0.9508196721311475	0.9722222222222222	0.963855421686747	0.9508196721311475	0.9594594594594594	0.9754098360655737	0.9262295081967213	0.9262295081967213	0.8625	1.0	0.9590163934426229	0.9672131147540983	0.9166666666666666	0.9682539682539683	0.9753086419753086	0.90625	1.0	0.91	0.91	0.9024390243902439	0.9753086419753086	0.90625	0.91	0.9454545454545454	0.91	0.9285714285714286	0.91	0.9583333333333334	0.90625	1.0	0.9880952380952381	0.91	0.91	0.90625	0.963855421686747	0.9285714285714286	0.9090909090909091	0.9866666666666667	0.90625	0.9259259259259259	0.91	0.9024390243902439	0.9753086419753086	0.91	0.9024390243902439	0.9565217391304348	0.9464285714285714	0.8596491228070176	0.9137931034482758	0.9666666666666667	0.875	0.9298245614035088	0.8604651162790697	0.9137931034482758	0.9298245614035088	0.9285714285714286	0.9137931034482758	0.9464285714285714	0.9285714285714286	0.9583333333333334	0.9137931034482758	0.9292929292929293	0.9603960396039604	0.9504132231404958	0.9918032786885246	0.9702970297029703	0.9672131147540983	0.9672131147540983	0.9504950495049505	0.9306930693069306	0.9135802469135803	0.9428571428571428	0.9838709677419355	0.9838709677419355	0.954954954954955	0.9838709677419355	0.9428571428571428	0.8688524590163934	0.9193548387096774	0.9428571428571428	0.0	0.9090909090909091	0.9090909090909091	0.7681159420289855	0.954954954954955	0.8695652173913043	0.8870967741935484
symKan-chr6L-d	0.9818181818181818	0.9818181818181818	0.9818181818181818	1.0	1.0	1.0	0.9818181818181818	1.0	0.9636363636363636	1.0	0.9818181818181818	1.0	1.0	1.0	0.9818181818181818	1.0	0.9818181818181818	0.9818181818181818	1.0	0.9818181818181818	0.9454545454545454	1.0	1.0	0.9818181818181818	0.9636363636363636	1.0	1.0	1.0	1.0	1.0	0.9818181818181818	1.0	0.8909090909090909	1.0	0.9636363636363636	1.0	1.0	0.8545454545454545	0.9272727272727272	0.9272727272727272	0.9818181818181818	1.0	0.9818181818181818	1.0	1.0	0.9818181818181818	1.0	0.9454545454545454	1.0	0.9454545454545454	0.9454545454545454	1.0	1.0	0.9454545454545454	0.9454545454545454	1.0	0.9454545454545454	1.0	0.9454545454545454	0.9818181818181818	0.9454545454545454	0.9818181818181818	0.9818181818181818	0.9454545454545454	0.9454545454545454	0.9454545454545454	0.9636363636363636	1.0	0.9454545454545454	1.0	0.9454545454545454	0.9636363636363636	0.9454545454545454	1.0	0.9636363636363636	0.9454545454545454	1.0	0.9782608695652174	0.9818181818181818	0.9636363636363636	1.0	0.9818181818181818	0.9636363636363636	1.0	0.9767441860465116	1.0	1.0	1.0	1.0	0.9818181818181818	1.0	0.9818181818181818	1.0	0.9818181818181818	0.9818181818181818	1.0	0.9818181818181818	0.9454545454545454	0.9818181818181818	0.9818181818181818	0.9636363636363636	0.9636363636363636	0.9636363636363636	1.0	0.8545454545454545	0.8545454545454545	0.8727272727272728	0.8545454545454545	1.0	0.9090909090909091	0.8545454545454545	1.0	0.9090909090909091	0.0	0.0	0.8181818181818181	0.8909090909090909	0.7636363636363637	0.8181818181818181
symKan-chr6R-d	0.9818181818181818	0.9818181818181818	0.9818181818181818	1.0	1.0	1.0	0.9818181818181818	1.0	0.9636363636363636	1.0	0.9818181818181818	1.0	1.0	1.0	0.9818181818181818	1.0	0.9818181818181818	0.9818181818181818	1.0	0.9818181818181818	0.9454545454545454	1.0	1.0	0.9818181818181818	0.9636363636363636	1.0	1.0	1.0	1.0	1.0	0.9818181818181818	1.0	0.8909090909090909	1.0	0.9636363636363636	1.0	1.0	0.8545454545454545	0.9272727272727272	0.9272727272727272	0.9818181818181818	1.0	0.9818181818181818	1.0	1.0	0.9818181818181818	1.0	0.9454545454545454	1.0	0.9454545454545454	0.9454545454545454	1.0	1.0	0.9454545454545454	0.9454545454545454	1.0	0.9454545454545454	1.0	0.9454545454545454	0.9818181818181818	0.9454545454545454	0.9818181818181818	0.9818181818181818	0.9454545454545454	0.9454545454545454	0.9454545454545454	0.9636363636363636	1.0	0.9454545454545454	1.0	0.9454545454545454	0.9636363636363636	0.9454545454545454	1.0	0.9636363636363636	0.9454545454545454	1.0	0.9782608695652174	0.9818181818181818	0.9636363636363636	1.0	0.9818181818181818	0.9636363636363636	1.0	0.9767441860465116	1.0	1.0	1.0	1.0	0.9818181818181818	1.0	0.9818181818181818	1.0	0.9818181818181818	0.9818181818181818	1.0	0.9818181818181818	0.9454545454545454	0.9818181818181818	0.9818181818181818	0.9636363636363636	0.9636363636363636	0.9636363636363636	1.0	0.8545454545454545	0.8545454545454545	0.8727272727272728	0.8545454545454545	1.0	0.9090909090909091	0.8545454545454545	1.0	0.9090909090909091	0.0	0.0	0.8181818181818181	0.8909090909090909	0.7636363636363637	0.8181818181818181
symKan-chr1L-p	0.9710144927536232	0.9565217391304348	1.0	1.0	1.0	0.9855072463768116	0.9855072463768116	0.9855072463768116	0.927536231884058	1.0	0.9565217391304348	0.9855072463768116	0.9841269841269842	0.9565217391304348	1.0	1.0	1.0	0.9710144927536232	0.9710144927536232	0.9855072463768116	0.9710144927536232	1.0	1.0	1.0	0.9565217391304348	1.0	1.0	1.0	1.0	0.9710144927536232	1.0	0.9491525423728814	0.927536231884058	0.9565217391304348	0.9710144927536232	0.9855072463768116	1.0	0.8840579710144928	0.9855072463768116	0.9855072463768116	1.0	1.0	0.9710144927536232	0.9855072463768116	0.9710144927536232	0.9841269841269842	0.9710144927536232	0.9565217391304348	1.0	0.9420289855072463	0.9420289855072463	1.0	0.9710144927536232	0.9420289855072463	0.9420289855072463	1.0	0.9420289855072463	1.0	0.9420289855072463	0.9710144927536232	0.9420289855072463	1.0	0.9710144927536232	0.9420289855072463	0.9420289855072463	0.9420289855072463	1.0	1.0	0.9420289855072463	0.9855072463768116	0.9420289855072463	0.9420289855072463	0.9420289855072463	1.0	0.9710144927536232	0.9420289855072463	1.0	0.9565217391304348	0.9285714285714286	0.9649122807017544	1.0	0.95	0.9642857142857143	1.0	0.8837209302325582	1.0	1.0	1.0	1.0	0.9285714285714286	1.0	0.9710144927536232	1.0	0.927536231884058	0.9710144927536232	1.0	0.9855072463768116	0.9855072463768116	1.0	1.0	0.9855072463768116	1.0	0.9710144927536232	1.0	0.19354838709677424	0.19354838709677424	0.8840579710144928	0.19354838709677424	1.0	0.9016393442622951	0.08064516129032262	1.0	0.7681159420289855	0.8181818181818181	0.8181818181818181	0.0	0.8840579710144928	0.536231884057971	0.5161290322580645
symKan-chr2L-p	0.9861111111111112	0.9452054794520548	1.0	1.0	1.0	0.9583333333333334	0.9305555555555556	0.9819819819819819	0.9726027397260274	0.9661016949152542	1.0	0.9863013698630136	1.0	1.0	1.0	1.0	1.0	0.9819819819819819	0.9722222222222222	0.990990990990991	0.972972972972973	1.0	1.0	1.0	0.9863013698630136	1.0	1.0	0.9861111111111112	1.0	1.0	0.9722222222222222	1.0	0.990990990990991	1.0	1.0	0.9819819819819819	0.9594594594594594	0.9819819819819819	1.0	1.0	0.9875	1.0	1.0	0.972972972972973	1.0	0.9841269841269842	0.9876543209876543	1.0	1.0	1.0	1.0	0.975609756097561	0.9876543209876543	1.0	1.0	0.9636363636363636	1.0	1.0	1.0	1.0	1.0	0.9516129032258065	0.9761904761904762	1.0	1.0	1.0	0.963855421686747	1.0	1.0	0.9733333333333334	1.0	0.9876543209876543	1.0	0.975609756097561	0.9753086419753086	1.0	0.975609756097561	1.0	0.9821428571428571	0.9824561403508771	0.9827586206896551	1.0	1.0	0.9824561403508771	0.9302325581395349	0.9827586206896551	0.9824561403508771	1.0	0.9827586206896551	0.9821428571428571	1.0	1.0	0.9827586206896551	0.9696969696969697	0.9900990099009901	0.972972972972973	0.990990990990991	0.9900990099009901	0.963963963963964	0.963963963963964	1.0	0.9801980198019802	0.9753086419753086	1.0	0.8870967741935484	0.8870967741935484	0.14414414414414412	0.8870967741935484	1.0	0.9672131147540983	0.8870967741935484	1.0	0.954954954954955	0.8909090909090909	0.8909090909090909	0.8840579710144928	0.0	0.927536231884058	0.935483870967742
symKan-chr2R-p1	0.9420289855072463	0.8840579710144928	1.0	1.0	1.0	0.9855072463768116	0.9710144927536232	0.9855072463768116	0.9565217391304348	0.9830508474576272	0.9565217391304348	0.9710144927536232	0.9841269841269842	0.9855072463768116	1.0	1.0	1.0	0.9130434782608696	0.9710144927536232	0.9855072463768116	0.9710144927536232	1.0	1.0	0.9710144927536232	0.9565217391304348	1.0	0.9841269841269842	0.9855072463768116	1.0	0.9710144927536232	1.0	0.9661016949152542	0.9420289855072463	0.9565217391304348	1.0	0.9855072463768116	0.9855072463768116	0.8985507246376812	0.9855072463768116	0.9855072463768116	1.0	1.0	0.9710144927536232	1.0	0.9710144927536232	0.9841269841269842	1.0	0.9565217391304348	0.9841269841269842	0.9565217391304348	0.9565217391304348	1.0	1.0	0.9565217391304348	0.9565217391304348	0.9454545454545454	0.9565217391304348	1.0	0.9565217391304348	0.9565217391304348	0.9565217391304348	1.0	0.9855072463768116	0.9565217391304348	0.9565217391304348	0.9565217391304348	0.9855072463768116	1.0	0.9565217391304348	1.0	0.9565217391304348	0.9710144927536232	0.9565217391304348	1.0	0.9130434782608696	0.9565217391304348	1.0	0.9565217391304348	0.9642857142857143	1.0	1.0	0.9666666666666667	1.0	1.0	0.9069767441860466	1.0	1.0	1.0	1.0	0.9642857142857143	1.0	0.9710144927536232	1.0	0.9565217391304348	0.9710144927536232	1.0	0.9855072463768116	0.9855072463768116	1.0	1.0	0.9855072463768116	1.0	0.9565217391304348	0.9710144927536232	0.6129032258064516	0.6129032258064516	0.8985507246376812	0.6129032258064516	0.9710144927536232	0.9016393442622951	0.5	0.9710144927536232	0.8695652173913043	0.7636363636363637	0.7636363636363637	0.536231884057971	0.927536231884058	0.0	0.06451612903225812
symKan-chr2R-p2	0.935483870967742	0.8709677419354839	1.0	1.0	1.0	0.9838709677419355	0.967741935483871	0.9838709677419355	0.9516129032258065	0.9830508474576272	0.9516129032258065	0.967741935483871	0.9838709677419355	0.9838709677419355	1.0	1.0	1.0	0.9032258064516129	0.967741935483871	0.9838709677419355	1.0	1.0	1.0	0.967741935483871	0.9516129032258065	1.0	0.9838709677419355	0.9838709677419355	1.0	0.967741935483871	1.0	0.9661016949152542	0.9516129032258065	0.9516129032258065	1.0	0.9838709677419355	0.9838709677419355	0.8870967741935484	0.9838709677419355	0.9838709677419355	1.0	1.0	0.967741935483871	1.0	0.967741935483871	0.9838709677419355	1.0	0.9516129032258065	0.9838709677419355	0.9516129032258065	0.9516129032258065	1.0	1.0	0.9516129032258065	0.9516129032258065	0.9454545454545454	0.9516129032258065	1.0	0.9516129032258065	0.9516129032258065	0.9516129032258065	0.9838709677419355	0.9838709677419355	0.9516129032258065	0.9516129032258065	0.9516129032258065	0.9838709677419355	1.0	0.9516129032258065	1.0	0.9516129032258065	1.0	0.9516129032258065	1.0	0.9193548387096774	0.9516129032258065	1.0	0.9565217391304348	0.9642857142857143	1.0	1.0	0.9666666666666667	1.0	1.0	0.9069767441860466	1.0	1.0	1.0	1.0	0.9642857142857143	1.0	0.967741935483871	1.0	0.9516129032258065	0.967741935483871	1.0	1.0	0.9838709677419355	1.0	1.0	0.9838709677419355	1.0	0.9516129032258065	0.967741935483871	0.5483870967741935	0.5483870967741935	0.935483870967742	0.5483870967741935	0.967741935483871	0.9016393442622951	0.4354838709677419	0.967741935483871	0.8870967741935484	0.8181818181818181	0.8181818181818181	0.5161290322580645	0.935483870967742	0.06451612903225812	0.0
